model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
lda_classifier__best_candidate,maturity3_train_utility,FE_ratio_025_035,25920,0.04162808641975309,-0.0025882606583602975,0.013103840600185719,0.015755329008341055,68.7351000567812,1062
lda_classifier__best_candidate,maturity3_callcap_0.9,overall,64800,0.03740740740740741,0.004371624421340364,0.5609896149587004,0.3155940594059406,133.555638917137,1659
lda_classifier__best_candidate,maturity3_callcap_0.9,same_algorithm,48240,0.03412106135986733,-0.002677283832802938,0.02680751347278049,0.018226002430133656,132.794029343148,1616
lda_classifier__best_candidate,maturity3_callcap_0.9,dimension_40,21600,0.037314814814814815,-0.003095651843954747,0.33008468202477553,0.11042183622828784,96.66003172106619,717
lda_classifier__best_candidate,maturity3_callcap_0.9,FE_ratio_025_035,25920,0.041589506172839505,-0.0025811746300145933,0.013103840600185719,0.015769944341372914,68.55143020206057,1061
lda_classifier__best_candidate,maturity3_callcap_0.8,overall,64800,0.03740740740740741,0.004371624421340364,0.5609896149587004,0.3155940594059406,133.555638917137,1659
lda_classifier__best_candidate,maturity3_callcap_0.8,same_algorithm,48240,0.03412106135986733,-0.002677283832802938,0.02680751347278049,0.018226002430133656,132.794029343148,1616
lda_classifier__best_candidate,maturity3_callcap_0.8,dimension_40,21600,0.037314814814814815,-0.003095651843954747,0.33008468202477553,0.11042183622828784,96.66003172106619,717
lda_classifier__best_candidate,maturity3_callcap_0.8,FE_ratio_025_035,25920,0.041589506172839505,-0.0025811746300145933,0.013103840600185719,0.015769944341372914,68.55143020206057,1061
lda_classifier__best_candidate,maturity3_callcap_0.7,overall,64800,0.037391975308641974,0.004372131837338464,0.5609896149587004,0.31572430870821294,133.52275836046013,1658
lda_classifier__best_candidate,maturity3_callcap_0.7,same_algorithm,48240,0.03410033167495854,-0.0026766022292234013,0.02680751347278049,0.0182370820668693,132.76114878647115,1615
lda_classifier__best_candidate,maturity3_callcap_0.7,dimension_40,21600,0.037314814814814815,-0.003095651843954747,0.33008468202477553,0.11042183622828784,96.66003172106619,717
lda_classifier__best_candidate,maturity3_callcap_0.7,FE_ratio_025_035,25920,0.041589506172839505,-0.0025811746300145933,0.013103840600185719,0.015769944341372914,68.55143020206057,1061
lda_classifier__best_candidate,maturity3_callcap_0.6,overall,64800,0.037299382716049385,0.004376515484125872,0.5608257296798502,0.3152668597434837,133.11692497119805,1655
lda_classifier__best_candidate,maturity3_callcap_0.6,same_algorithm,48240,0.034017412935323385,-0.0026695154001634474,0.026336672381183326,0.017672151127361365,132.35531539720904,1612
lda_classifier__best_candidate,maturity3_callcap_0.6,dimension_40,21600,0.03722222222222222,-0.0030780555448407187,0.33008468202477553,0.11069651741293532,96.27995166020318,715
lda_classifier__best_candidate,maturity3_callcap_0.6,FE_ratio_025_035,25920,0.041512345679012345,-0.0025826488363035922,0.012595043583394475,0.01486988847583643,68.5256768736615,1060
lda_classifier__best_candidate,maturity3_callcap_0.5,overall,64800,0.03720679012345679,0.00433696835644587,0.5573097317807805,0.31439236831190376,133.0670569183105,1653
lda_classifier__best_candidate,maturity3_callcap_0.5,same_algorithm,48240,0.03399668325041459,-0.002668682449042104,0.026336672381183326,0.01768292682926829,132.31513383511543,1611
lda_classifier__best_candidate,maturity3_callcap_0.5,dimension_40,21600,0.037175925925925925,-0.003077607096192851,0.33008468202477553,0.11083437110834371,96.27026516940924,714
lda_classifier__best_candidate,maturity3_callcap_0.5,FE_ratio_025_035,25920,0.041512345679012345,-0.0025826488363035922,0.012595043583394475,0.01486988847583643,68.5256768736615,1060
softmax_logistic_classifier__baseline,global_train_utility,overall,64800,0.037253086419753084,0.004086558466244095,0.5435198128440202,0.30654515327257664,139.04717664447872,1674
softmax_logistic_classifier__baseline,global_train_utility,same_algorithm,48240,0.034328358208955224,-0.0027990419155546446,0.02233544619874329,0.016304347826086956,138.06009948325297,1629
softmax_logistic_classifier__baseline,global_train_utility,dimension_40,21600,0.038842592592592595,-0.0033450949211268582,0.33008468202477553,0.10607866507747318,102.04800218798381,750
softmax_logistic_classifier__baseline,global_train_utility,FE_ratio_025_035,25920,0.042708333333333334,-0.0028024166862512484,0.012672896721378708,0.014453477868112014,74.23184705634726,1091
softmax_logistic_classifier__baseline,global_callcap_0.9,overall,64800,0.03677469135802469,0.004067048321477203,0.5382061297166758,0.3067561896768779,136.36316270114753,1652
softmax_logistic_classifier__baseline,global_callcap_0.9,same_algorithm,48240,0.03391376451077944,-0.002747914734039029,0.02163025622845774,0.01589242053789731,135.4979227020621,1610
softmax_logistic_classifier__baseline,global_callcap_0.9,dimension_40,21600,0.038287037037037036,-0.0032532637466197766,0.33008468202477553,0.10761789600967352,100.06444881863084,738
softmax_logistic_classifier__baseline,global_callcap_0.9,FE_ratio_025_035,25920,0.04216820987654321,-0.0027428526387278064,0.011910859253630729,0.013723696248856358,72.59214539966207,1078
softmax_logistic_classifier__baseline,global_callcap_0.8,overall,64800,0.0362962962962963,0.004016732879241295,0.5314403468878445,0.30654761904761907,134.59636599953487,1631
softmax_logistic_classifier__baseline,global_callcap_0.8,same_algorithm,48240,0.03345771144278607,-0.0027170910069706025,0.020021525987361476,0.01486988847583643,133.79243671183147,1590
softmax_logistic_classifier__baseline,global_callcap_0.8,dimension_40,21600,0.037870370370370374,-0.00319634110103782,0.33008468202477553,0.10880195599022005,98.83491967406059,729
softmax_logistic_classifier__baseline,global_callcap_0.8,FE_ratio_025_035,25920,0.041512345679012345,-0.0026807791235833036,0.011910859253630729,0.013940520446096654,70.98319988711654,1061
softmax_logistic_classifier__baseline,global_callcap_0.7,overall,64800,0.035833333333333335,0.003999228765949554,0.5270597449756559,0.3079242032730405,132.47567651537804,1607
softmax_logistic_classifier__baseline,global_callcap_0.7,same_algorithm,48240,0.032980928689883914,-0.0026776353154936905,0.019044225743309526,0.014456316781898177,131.75632585547083,1568
softmax_logistic_classifier__baseline,global_callcap_0.7,dimension_40,21600,0.03740740740740741,-0.0031211994510988283,0.33008468202477553,0.11014851485148515,97.21186003537835,719
softmax_logistic_classifier__baseline,global_callcap_0.7,FE_ratio_025_035,25920,0.040740740740740744,-0.002626155727520458,0.010854775879521963,0.013257575757575758,69.4345931616532,1042
softmax_logistic_classifier__baseline,global_callcap_0.6,overall,64800,0.0354320987654321,0.003971343084477192,0.5219843837493394,0.3079268292682927,130.51147970666204,1589
softmax_logistic_classifier__baseline,global_callcap_0.6,same_algorithm,48240,0.032587064676616914,-0.002640840682064934,0.017651360419594597,0.013994910941475827,129.79212904675487,1550
softmax_logistic_classifier__baseline,global_callcap_0.6,dimension_40,21600,0.036944444444444446,-0.0030462846707508913,0.32960289613547633,0.11027568922305764,95.55021404330853,710
softmax_logistic_classifier__baseline,global_callcap_0.6,FE_ratio_025_035,25920,0.04035493827160494,-0.002586210818722518,0.010854775879521963,0.01338432122370937,68.39922112561061,1032
softmax_logistic_classifier__baseline,global_callcap_0.5,overall,64800,0.03479938271604938,0.0038007232316859133,0.5048668587530408,0.30643015521064304,128.848665478453,1564
softmax_logistic_classifier__baseline,global_callcap_0.5,same_algorithm,48240,0.03206882255389718,-0.0026070477856479537,0.01748427998677346,0.012928248222365869,128.1392614943884,1527
softmax_logistic_classifier__baseline,global_callcap_0.5,dimension_40,21600,0.03666666666666667,-0.0030045797950045607,0.32960289613547633,0.1111111111111111,94.6493887271878,704
softmax_logistic_classifier__baseline,global_callcap_0.5,FE_ratio_025_035,25920,0.039621913580246915,-0.0025375389454168834,0.010684286394368102,0.012658227848101266,67.11621263541191,1014
