model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
softmax_logistic_classifier__baseline,maturity3_callcap_0.5,FE_ratio_025_035,25920,0.04035493827160494,-0.002559874245083482,0.011910859253630729,0.014340344168260038,67.84934543640117,1031
softmax_logistic_classifier__best_candidate,global_train_utility,overall,64800,0.03726851851851852,0.004119189127453949,0.5455379751268944,0.3072463768115942,138.43228214331504,1673
softmax_logistic_classifier__best_candidate,global_train_utility,same_algorithm,48240,0.03434908789386401,-0.0027834145191713336,0.02377919855549593,0.016898008449004225,137.5023706846059,1629
softmax_logistic_classifier__best_candidate,global_train_utility,dimension_40,21600,0.03875,-0.0033300632043954895,0.33008468202477553,0.1063321385902031,101.72331710658625,748
softmax_logistic_classifier__best_candidate,global_train_utility,FE_ratio_025_035,25920,0.042631172839506175,-0.002768700799056256,0.014233034324512027,0.015384615384615385,73.55406806313692,1088
softmax_logistic_classifier__best_candidate,maturity3_train_utility,overall,64800,0.03762345679012346,0.004148310322134173,0.5503591218161814,0.30721903199343725,140.12752649909518,1689
softmax_logistic_classifier__best_candidate,maturity3_train_utility,same_algorithm,48240,0.034680762852404644,-0.0028166008431350026,0.024177994302362227,0.017334130304841603,139.1574561959807,1644
softmax_logistic_classifier__best_candidate,maturity3_train_utility,dimension_40,21600,0.03916666666666667,-0.0033976487235423515,0.33008468202477553,0.10520094562647754,103.18316432015848,757
softmax_logistic_classifier__best_candidate,maturity3_train_utility,FE_ratio_025_035,25920,0.0431712962962963,-0.002820851930807309,0.014663978203319038,0.0160857908847185,74.9600026414916,1101
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.9,overall,64800,0.03714506172839506,0.004140681727669925,0.5457718124238049,0.30868300789364356,137.21331177174895,1664
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.9,same_algorithm,48240,0.03414179104477612,-0.002762211501578418,0.02233544619874329,0.01639344262295082,136.28340031303983,1620
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.9,dimension_40,21600,0.038425925925925926,-0.0032769544476490887,0.33008468202477553,0.10722891566265061,100.57616796086398,741
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.9,FE_ratio_025_035,25920,0.04243827160493827,-0.002753544913979255,0.012672896721378708,0.014545454545454545,72.9650907190572,1084
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.8,overall,64800,0.03669753086419753,0.004092367589643505,0.538926857460602,0.308242220353238,135.2580026106575,1645
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.8,same_algorithm,48240,0.03374792703150912,-0.0027249354463372935,0.02163025622845774,0.01597051597051597,134.38940186333042,1602
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.8,dimension_40,21600,0.03796296296296296,-0.00320421085722145,0.33008468202477553,0.10853658536585366,99.00490640762698,731
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.8,FE_ratio_025_035,25920,0.041859567901234566,-0.002707012513478903,0.011910859253630729,0.013824884792626729,71.66316935321049,1070
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.7,overall,64800,0.03623456790123457,0.004060105494926647,0.533767415419764,0.3083475298126065,133.5149220949757,1624
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.7,same_algorithm,48240,0.03335406301824212,-0.002693313460124892,0.021055326966684225,0.015537600994406464,132.78585189556887,1584
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.7,dimension_40,21600,0.037592592592592594,-0.0031489194165350547,0.33008468202477553,0.10960591133004927,97.81061128880084,723
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.7,FE_ratio_025_035,25920,0.04131944444444444,-0.0026580217018421374,0.011910859253630729,0.014005602240896359,70.39332751558551,1056
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.6,overall,64800,0.035632716049382715,0.003970213141077025,0.5230880439841615,0.3079255088783023,131.40476212256223,1598
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.6,same_algorithm,48240,0.03273217247097844,-0.0026596009724985403,0.017493589338698858,0.013299556681443952,130.67569192315543,1558
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.6,dimension_40,21600,0.037175925925925925,-0.003079094289791524,0.33008468202477553,0.11083437110834371,96.30238855114058,714
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.6,FE_ratio_025_035,25920,0.040470679012345676,-0.0025983261865410146,0.010684286394368102,0.012392755004766444,68.6918179253494,1036
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.5,overall,64800,0.03510802469135803,0.003891549716917329,0.5144700925443033,0.30813186813186816,130.09868199905708,1574
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.5,same_algorithm,48240,0.032276119402985075,-0.002632732534528752,0.017493589338698858,0.01348747591522158,129.37955847549284,1536
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.5,dimension_40,21600,0.03699074074074074,-0.0030503684757517227,0.33008468202477553,0.1113892365456821,95.68191096788087,710
softmax_logistic_classifier__best_candidate,maturity3_callcap_0.5,FE_ratio_025_035,25920,0.03985339506172839,-0.002561409531011386,0.010684286394368102,0.012584704743465635,67.73493821402143,1020
linear_svm_classifier__baseline,global_train_utility,overall,64800,0.035972222222222225,0.003984382703588915,0.5292369546763008,0.30673530673530675,135.05545206181313,1616
linear_svm_classifier__baseline,global_train_utility,same_algorithm,48240,0.033146766169154226,-0.0027257188289049055,0.020032348056674247,0.014383989993746092,134.2101130428847,1576
linear_svm_classifier__baseline,global_train_utility,dimension_40,21600,0.03819444444444445,-0.0032500042816826272,0.33008468202477553,0.10787878787878788,99.99404437598841,736
linear_svm_classifier__baseline,global_train_utility,FE_ratio_025_035,25920,0.04104938271604938,-0.0026819106369510032,0.012414913482655283,0.014097744360902255,71.0758972169768,1049
linear_svm_classifier__baseline,maturity3_train_utility,overall,64800,0.028796296296296296,0.0028328233363234725,0.40798270169269385,0.297427652733119,119.57991661068111,1311
linear_svm_classifier__baseline,maturity3_train_utility,same_algorithm,48240,0.026699834162520728,-0.0024198993194451232,0.015189328514816896,0.010093167701863354,118.79944548669708,1275
linear_svm_classifier__baseline,maturity3_train_utility,dimension_40,21600,0.03625,-0.0030147957696985894,0.3201246003325209,0.1123882503192848,94.01452820018599,695
linear_svm_classifier__baseline,maturity3_train_utility,FE_ratio_025_035,25920,0.03167438271604938,-0.0022689624509834388,0.00903363296467181,0.008526187576126675,59.94719366156543,814
linear_svm_classifier__baseline,maturity3_callcap_0.9,overall,64800,0.0275,0.002635909793147754,0.3865668922424188,0.2946127946127946,116.42714253744329,1257
linear_svm_classifier__baseline,maturity3_callcap_0.9,same_algorithm,48240,0.02564262023217247,-0.0023631182317062987,0.012852855261433134,0.00889248181083266,115.74291099452311,1226
linear_svm_classifier__baseline,maturity3_callcap_0.9,dimension_40,21600,0.03564814814814815,-0.002942528347119009,0.31992127681755844,0.11298701298701298,92.43519957878874,683
linear_svm_classifier__baseline,maturity3_callcap_0.9,FE_ratio_025_035,25920,0.030246913580246913,-0.0021965463989305433,0.007285731200307865,0.007653061224489796,57.85042752400806,778
linear_svm_classifier__baseline,maturity3_callcap_0.8,overall,64800,0.02654320987654321,0.0025300181673660457,0.37338770482408856,0.2941860465116279,113.49627578167446,1214
linear_svm_classifier__baseline,maturity3_callcap_0.8,same_algorithm,48240,0.02477197346600332,-0.00230549206435824,0.011819054282110386,0.008368200836820083,112.82258063807822,1185
linear_svm_classifier__baseline,maturity3_callcap_0.8,dimension_40,21600,0.03490740740740741,-0.002896372342633726,0.30988486975678275,0.11405835543766578,90.53232831961824,668
linear_svm_classifier__baseline,maturity3_callcap_0.8,FE_ratio_025_035,25920,0.028819444444444446,-0.0021081600359891942,0.007285731200307865,0.008032128514056224,55.5594529965683,741
linear_svm_classifier__baseline,maturity3_callcap_0.7,overall,64800,0.025787037037037035,0.0024346244487505227,0.3624040746812773,0.29323758228605623,111.51652830215025,1181
linear_svm_classifier__baseline,maturity3_callcap_0.7,same_algorithm,48240,0.024108623548922056,-0.002265517125045291,0.011819054282110386,0.008598452278589854,110.89418956562159,1153
linear_svm_classifier__baseline,maturity3_callcap_0.7,dimension_40,21600,0.03453703703703704,-0.0028890371828873647,0.29979565737029445,0.11394101876675604,89.4632210167636,661
linear_svm_classifier__baseline,maturity3_callcap_0.7,FE_ratio_025_035,25920,0.02789351851851852,-0.0020679634128502036,0.007285731200307865,0.008298755186721992,54.51755652480566,717
linear_svm_classifier__baseline,maturity3_callcap_0.6,overall,64800,0.024907407407407406,0.0022917430948096104,0.3466864402245583,0.29120198265179675,109.09643196355522,1144
linear_svm_classifier__baseline,maturity3_callcap_0.6,same_algorithm,48240,0.023362354892205638,-0.0022155507734885884,0.011819054282110386,0.008873114463176575,108.48381276652624,1117
linear_svm_classifier__baseline,maturity3_callcap_0.6,dimension_40,21600,0.034166666666666665,-0.0028327141398910437,0.29979565737029445,0.11517615176151762,88.24664328804306,653
linear_svm_classifier__baseline,maturity3_callcap_0.6,FE_ratio_025_035,25920,0.026813271604938273,-0.002005393646880867,0.007285731200307865,0.008633093525179856,52.89574819088044,689
linear_svm_classifier__baseline,maturity3_callcap_0.5,overall,64800,0.02388888888888889,0.0021437442487485655,0.32954693017851294,0.28940568475452194,105.95144076008015,1100
linear_svm_classifier__baseline,maturity3_callcap_0.5,same_algorithm,48240,0.022450248756218906,-0.0021503560967996356,0.011819054282110386,0.009233610341643583,105.33882156305117,1073
