model_name,model_family,objective,eval_split,layer,group,label_source,dimension,FE_ratio,rows,u_gt_zero_rows,u_gt_zero_rate,mean_observed_utility,median_observed_utility,positive_utility_sum,threshold_mode,threshold,decision_ela_call_rows,decision_ela_call_rate,mean_observed_utility_under_calls,positive_rows_captured,positive_row_capture_rate,utility_capture_rate,precision_u_gt_zero_under_calls,unhelpful_call_rows,unhelpful_call_rate_within_calls,unhelpful_call_cost_sum,decision_utility_sum,decision_mean_utility,always_ela_mean_utility,never_ela_mean_utility,best_observed_action_mean_utility,candidate_id,base_model_name,estimator,feature_scheme,role,params_json
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.55,,,0.55,19440,784,0.040329218106995884,-0.12055088341199817,-0.09047622006570433,212.50845114181092,top_05,0.46261727302963146,870,0.044753086419753084,-0.062463739493719195,184,0.23469387755102042,0.18106300052066046,0.21149425287356322,686,0.7885057471264367,92.82087115927015,-54.34345335953569,-0.0027954451316633583,-0.12055088341199817,0.0,0.010931504688364757,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.55,,,0.55,19440,784,0.040329218106995884,-0.12055088341199817,-0.09047622006570433,212.50845114181092,top_10,0.2244357227359923,1805,0.09284979423868313,-0.0749376637817224,334,0.4260204081632653,0.4154099914213589,0.1850415512465374,1471,0.8149584487534626,223.54061699179485,-135.26248312600893,-0.006957946662860542,-0.12055088341199817,0.0,0.010931504688364757,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.55,,,0.55,19440,784,0.040329218106995884,-0.12055088341199817,-0.09047622006570433,212.50845114181092,top_20,0.08751491796105101,3257,0.1675411522633745,-0.10622081238401336,446,0.5688775510204082,0.5505653190159271,0.13693583051888242,2811,0.8630641694811176,462.9609691312032,-345.9611859347316,-0.01779635730116932,-0.12055088341199817,0.0,0.010931504688364757,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,zero,0.0,19440,1.0,-0.13902174819174842,624,1.0,1.0,0.03209876543209877,18816,0.9679012345679012,2895.2345427070695,-2702.582784847589,-0.13902174819174842,-0.13902174819174842,0.0,0.009910069848738701,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,train_utility,0.8085229551552867,113,0.0058127572016460904,-0.05850907557908679,13,0.020833333333333332,0.017667862989997545,0.11504424778761062,100,0.8849557522123894,10.015270403080288,-6.611525540436807,-0.0003400990504339921,-0.13902174819174842,0.0,0.009910069848738701,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,top_05,0.46261727302963146,782,0.04022633744855967,-0.08102266308925518,109,0.17467948717948717,0.13070881068579382,0.13938618925831203,673,0.860613810741688,88.54100468213775,-63.359722535797545,-0.003259244986409339,-0.13902174819174842,0.0,0.009910069848738701,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,top_10,0.2244357227359923,1605,0.08256172839506173,-0.08853566000091208,220,0.3525641025641026,0.3548169147838404,0.13707165109034267,1385,0.8629283489096573,210.4558366528482,-142.09973430146388,-0.007309657114272833,-0.13902174819174842,0.0,0.009910069848738701,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,top_20,0.08751491796105101,3182,0.16368312757201647,-0.13171764649698056,343,0.5496794871794872,0.5362207732557954,0.10779384035197989,2839,0.8922061596480201,522.429425721891,-419.12555115339217,-0.021559956335051037,-0.13902174819174842,0.0,0.009910069848738701,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,zero,0.0,64800,1.0,-0.09152940558707323,3745,1.0,1.0,0.05779320987654321,61055,0.9422067901234568,6674.1440166339,-5931.105482042345,-0.09152940558707323,-0.09152940558707323,0.0,0.011466644052338786,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,train_utility,0.8085229551552867,2428,0.03746913580246913,0.11631440410757275,765,0.20427236315086783,0.5609896149587004,0.31507413509060955,1663,0.6849258649093904,134.4255282468059,282.4113731731867,0.004358200203289918,-0.09152940558707323,0.0,0.011466644052338786,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,top_05,0.46261727302963146,2758,0.042561728395061726,0.09240765599568834,777,0.20747663551401868,0.5622463632460475,0.2817258883248731,1981,0.7182741116751269,162.91039858966494,254.86031523610845,0.0039330295561127845,-0.09152940558707323,0.0,0.011466644052338786,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,top_10,0.2244357227359923,8905,0.13742283950617284,-0.036932256207347254,1282,0.3423230974632844,0.638326893256055,0.14396406513194834,7623,0.8560359348680516,803.1832208817852,-328.8817415264273,-0.005075335517383137,-0.09152940558707323,0.0,0.011466644052338786,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,top_20,0.08751491796105101,17705,0.2732253086419753,-0.06201978907004078,2696,0.7198931909212283,0.8491312431685605,0.15227336910477265,15009,0.8477266308952274,1728.997600084943,-1098.060365485072,-0.0169453760105721,-0.09152940558707323,0.0,0.011466644052338786,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,zero,0.0,16560,1.0,-0.05116247729341551,2549,1.0,1.0,0.15392512077294687,14011,0.8460748792270532,1454.43704933136,-847.2506239789609,-0.05116247729341551,-0.05116247729341551,0.0,0.036665846941569984,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,train_utility,0.8085229551552867,778,0.04698067632850242,0.5301200958833796,735,0.2883483719105532,0.6805077105132055,0.9447300771208226,43,0.055269922879177376,0.7616095739889903,412.43343459726924,0.024905400639931716,-0.05116247729341551,0.0,0.036665846941569984,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,top_05,0.46261727302963146,825,0.049818840579710144,0.49727655180407576,742,0.29109454688112985,0.68153716173744,0.8993939393939394,83,0.1006060606060606,3.5669577418133374,410.2531552383625,0.024773741258355225,-0.05116247729341551,0.0,0.036665846941569984,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,top_10,0.2244357227359923,2076,0.12536231884057972,0.175465612251591,1030,0.4040800313848568,0.7356008136894672,0.49614643545279385,1046,0.5038535645472062,82.38021751612065,364.26661103430285,0.021996776028641477,-0.05116247729341551,0.0,0.036665846941569984,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,top_20,0.08751491796105101,4148,0.2504830917874396,0.08653876483511003,1891,0.7418595527657905,0.8917858061130985,0.45588235294117646,2257,0.5441176470588235,182.51743925778334,358.9627965360365,0.02167649737536452,-0.05116247729341551,0.0,0.036665846941569984,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,zero,0.0,48240,1.0,-0.10538670932967216,1196,1.0,1.0,0.024792703150912105,47044,0.9752072968490879,5219.70696730254,-5083.854858063385,-0.10538670932967216,-0.10538670932967216,0.0,0.0028161714187221066,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,train_utility,0.8085229551552867,1650,0.034203980099502485,-0.07880124934792886,30,0.02508361204013378,0.02680751347278049,0.01818181818181818,1620,0.9818181818181818,133.6639186728169,-130.0220614240826,-0.002695316364512492,-0.10538670932967216,0.0,0.0028161714187221066,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,top_05,0.46261727302963146,1933,0.04007048092868988,-0.08038946715067463,35,0.029264214046822744,0.02908015832601366,0.01810657009829281,1898,0.9818934299017071,159.34344084785158,-155.39284000225408,-0.00322124461032865,-0.10538670932967216,0.0,0.0028161714187221066,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,top_10,0.2244357227359923,6829,0.14156301824212272,-0.10150071058145119,252,0.21070234113712374,0.20356438306196,0.03690144969980964,6577,0.9630985503001903,720.8030033656645,-693.14835256073,-0.01436874694363039,-0.10538670932967216,0.0,0.0028161714187221066,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,top_20,0.08751491796105101,13557,0.2810323383084577,-0.10747386309811231,805,0.6730769230769231,0.6584881111309867,0.05937891863981707,12752,0.940621081360183,1546.48016082716,-1457.0231620211086,-0.03020363105350557,-0.10538670932967216,0.0,0.0028161714187221066,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,zero,0.0,21600,1.0,-0.040708791525251226,1470,1.0,1.0,0.06805555555555555,20130,0.9319444444444445,1139.657983015055,-879.3098969454265,-0.040708791525251226,-0.040708791525251226,0.0,0.01205315213285318,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,train_utility,0.8085229551552867,809,0.037453703703703704,0.17471953439258545,282,0.19183673469387755,0.6033664837945194,0.34857849196538937,527,0.6514215080346106,15.737205930863132,141.34810332360163,0.006543893672388964,-0.040708791525251226,0.0,0.01205315213285318,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,top_05,0.46261727302963146,950,0.04398148148148148,0.1435008352778721,288,0.19591836734693877,0.6055963198845651,0.3031578947368421,662,0.6968421052631579,21.34004929877862,136.3257935139785,0.006311379329350857,-0.040708791525251226,0.0,0.01205315213285318,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,top_10,0.2244357227359923,3006,0.13916666666666666,0.017791277340341805,496,0.33741496598639453,0.6709051271211195,0.1650033266799734,2510,0.8349966733200266,121.1882860952169,53.480579685067426,0.002475952763197566,-0.040708791525251226,0.0,0.01205315213285318,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,top_20,0.08751491796105101,6232,0.2885185185185185,-0.013173749397510946,1086,0.7387755102040816,0.8637844899081286,0.17426187419768935,5146,0.8257381258023107,306.98344496950006,-82.09880624528824,-0.0038008706595040855,-0.040708791525251226,0.0,0.01205315213285318,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,zero,0.0,21600,1.0,-0.05664202206459035,1908,1.0,1.0,0.08833333333333333,19692,0.9116666666666666,1615.8965846272713,-1223.4676765951515,-0.05664202206459035,-0.05664202206459035,0.0,0.018168005001487023,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,train_utility,0.8085229551552867,810,0.0375,0.25755008537525403,394,0.20649895178197064,0.5859854755018773,0.48641975308641977,416,0.5135802469135803,21.342071119928303,208.6155691539558,0.009658128201572027,-0.05664202206459035,0.0,0.018168005001487023,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,top_05,0.46261727302963146,917,0.0424537037037037,0.21985186220917977,398,0.20859538784067086,0.5868038810420899,0.4340239912758997,519,0.5659760087241004,28.674648620539294,201.60415764581785,0.009333525816936012,-0.05664202206459035,0.0,0.018168005001487023,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,top_10,0.2244357227359923,2914,0.13490740740740742,0.03133227185023113,630,0.330188679245283,0.6500751971574872,0.21619766643788607,2284,0.7838023335621139,163.80605958770403,91.30224017157352,0.004226955563498774,-0.05664202206459035,0.0,0.018168005001487023,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,top_20,0.08751491796105101,5871,0.2718055555555556,-0.003096732757618625,1352,0.7085953878406709,0.8552088109457359,0.23028444898654404,4519,0.769715551013456,353.78957783886153,-18.180918019978918,-0.0008417091675916166,-0.05664202206459035,0.0,0.018168005001487023,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,zero,0.0,21600,1.0,-0.17723740317137815,367,1.0,1.0,0.01699074074074074,21233,0.9830092592592593,3918.5894489915727,-3828.327908501768,-0.17723740317137815,-0.17723740317137815,0.0,0.004178775022676155,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,train_utility,0.8085229551552867,809,0.037453703703703704,-0.08350098801529146,89,0.24250681198910082,0.33008468202477553,0.1100123609394314,720,0.8899876390605687,97.34625119601445,-67.55229930437079,-0.00312742126409124,-0.17723740317137815,0.0,0.004178775022676155,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,top_05,0.46261727302963146,891,0.04125,-0.09323191461693368,91,0.24795640326975477,0.3304404576390756,0.10213243546576879,800,0.8978675645342312,112.89570067034703,-83.06963592368791,-0.0038458164779485143,-0.17723740317137815,0.0,0.004178775022676155,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,top_10,0.2244357227359923,2985,0.13819444444444445,-0.15868159510320543,156,0.4250681198910082,0.4932811203330294,0.05226130653266332,2829,0.9477386934673366,518.1888751988643,-473.6645613830682,-0.02192891487884575,-0.17723740317137815,0.0,0.004178775022676155,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,top_20,0.08751491796105101,5602,0.25935185185185183,-0.17811150325237504,258,0.7029972752043597,0.7804424306799119,0.04605498036415566,5344,0.9539450196358443,1068.2245772765818,-997.780641219805,-0.046193548204620606,-0.17723740317137815,0.0,0.004178775022676155,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,zero,0.0,6480,1.0,-0.07854640971495502,296,1.0,1.0,0.04567901234567901,6184,0.9543209876543209,547.5381617533768,-508.98073495290856,-0.07854640971495502,-0.07854640971495502,0.0,0.005950220185257448,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
lda_classifier__best_candidate,lda,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,train_utility,0.8085229551552867,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,-0.07854640971495502,0.0,0.005950220185257448,lda_classifier__raw_primary_with_maturity__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",raw_primary_with_maturity,best_candidate,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}"
